Agency,City,State,NTD ID,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOMS,Major Mechanical Failures,Major Mechanical Failures Questionable,Other Mechanical Failures,Other Mechanical Failures Questionable,Total Mechanical Failures,Total Mechanical Failures Questionable,Vehicle/Passenger Car Miles,Vehicle/Passenger Car Miles Questionable,Vehicle/Passenger Car Revenue Miles,Vehicle/Passenger Car Revenue Miles Questionable,Train Miles,Train Miles Questionable,Train Revenue Miles,Train Revenue Miles Questionable
"Interurban Transit Partnership, dba: The Rapid",Grand Rapids,MI,50033,Public Agency or Authority of Transit Service,Full Reporter,34300,"Grand Rapids, MI","605,666",185,DR,DO,3,0,,0,,0,,"21,807",,"15,060",,0,,0,
"Interurban Transit Partnership, dba: The Rapid",Grand Rapids,MI,50033,Public Agency or Authority of Transit Service,Full Reporter,34300,"Grand Rapids, MI","605,666",185,VP,DO,15,0,,2,,2,,"135,883",,"135,883",,0,,0,
Denton County Transportation Authority,Lewisville,TX,60101,Public Agency or Authority of Transit Service,Full Reporter,23500,"Denton--Lewisville, TX","429,461",183,YR,PT,8,7,,0,,7,,"782,812",,"764,500",,"391,406",,"382,370",
Denton County Transportation Authority,Lewisville,TX,60101,Public Agency or Authority of Transit Service,Full Reporter,23500,"Denton--Lewisville, TX","429,461",183,VP,PT,77,3,,0,,3,,"1,585,394",,"1,585,394",,0,,0,
Denton County Transportation Authority,Lewisville,TX,60101,Public Agency or Authority of Transit Service,Full Reporter,23500,"Denton--Lewisville, TX","429,461",183,DR,DO,7,3,,4,,7,,"236,935",,"177,606",,0,,0,
Denton County Transportation Authority,Lewisville,TX,60101,Public Agency or Authority of Transit Service,Full Reporter,23500,"Denton--Lewisville, TX","429,461",183,DR,PT,57,26,,91,,117,,"2,901,859",,"2,560,247",,0,,0,
Denton County Transportation Authority,Lewisville,TX,60101,Public Agency or Authority of Transit Service,Full Reporter,23500,"Denton--Lewisville, TX","429,461",183,MB,DO,31,110,,43,,153,,"844,040",,"780,316",,0,,0,
METRO Regional Transit Authority,Akron,OH,50010,Public Agency or Authority of Transit Service,Full Reporter,766,"Akron, OH","541,879",182,MB,DO,97,49,,473,,522,,"3,810,281",,"3,252,489",,0,,0,
METRO Regional Transit Authority,Akron,OH,50010,Public Agency or Authority of Transit Service,Full Reporter,766,"Akron, OH","541,879",182,DR,DO,61,24,,88,,112,,"1,163,744",,"980,216",,0,,0,
METRO Regional Transit Authority,Akron,OH,50010,Public Agency or Authority of Transit Service,Full Reporter,766,"Akron, OH","541,879",182,DR,PT,24,0,,7,,7,,"568,048",,"504,159",,0,,0,
City of Madison,Madison,WI,50005,County or Local Government Unit or Department of Transportation,Full Reporter,53200,"Madison, WI","450,305",181,MB,DO,154,323,,598,,921,,"4,699,580",,"4,321,376",,0,,0,
Hillsborough Area Regional Transit Authority,Tampa,FL,40041,Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",174,MB,DO,99,622,,"1,108",,"1,730",,"7,157,294",,"6,544,375",,0,,0,
Hillsborough Area Regional Transit Authority,Tampa,FL,40041,Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",174,DR,DO,45,66,,150,,216,,"1,974,734",,"1,708,365",,0,,0,
Hillsborough Area Regional Transit Authority,Tampa,FL,40041,Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",174,SR,DO,4,4,,83,,87,,"123,616",,"123,616",,"123,616",,"123,616",
"Municipality of Anchorage, dba: Public Transportation",Anchorage,AK,00012,County or Local Government Unit or Department of Transportation,Full Reporter,2305,"Anchorage, AK","249,252",168,VP,PT,88,1,,0,,1,,"1,582,484",,"1,582,484",,0,,0,
"Municipality of Anchorage, dba: Public Transportation",Anchorage,AK,00012,County or Local Government Unit or Department of Transportation,Full Reporter,2305,"Anchorage, AK","249,252",168,MB,DO,47,278,,178,,456,,"2,444,711",,"2,280,229",,0,,0,
"Municipality of Anchorage, dba: Public Transportation",Anchorage,AK,00012,County or Local Government Unit or Department of Transportation,Full Reporter,2305,"Anchorage, AK","249,252",168,DR,PT,33,50,,15,,65,,"806,680",,"719,394",,0,,0,
"City of El Paso, dba: Sun Metro",El Paso,TX,60006,County or Local Government Unit or Department of Transportation,Full Reporter,27253,"El Paso, TX--NM","854,584",167,DR,PT,61,24,,67,,91,,"2,195,582",,"1,728,944",,0,,0,
"City of El Paso, dba: Sun Metro",El Paso,TX,60006,County or Local Government Unit or Department of Transportation,Full Reporter,27253,"El Paso, TX--NM","854,584",167,SR,DO,4,10,,17,,27,,"26,688",,"26,249",,"26,688",,"26,249",
"City of El Paso, dba: Sun Metro",El Paso,TX,60006,County or Local Government Unit or Department of Transportation,Full Reporter,27253,"El Paso, TX--NM","854,584",167,MB,DO,102,60,,0,,60,,"5,375,802",,"5,132,169",,0,,0,
"Michigan Department of Transportation, dba: MichiVan",,MI,50193,Provider Reporting on Behalf of a Public Entity,Full Reporter,23824,"Detroit, MI","3,776,890",166,VP,PT,166,18,,0,,18,,"2,831,058",,"2,831,058",,0,,0,
Capital Area Transportation Authority,Lansing,MI,50036,Public Agency or Authority of Transit Service,Full Reporter,47719,"Lansing, MI","318,300",163,MB,DO,87,331,,65,,396,,"3,615,374",,"3,402,179",,0,,0,
South Central Transit Authority,Lancaster,PA,30202,Public Agency or Authority of Transit Service,Full Reporter,47530,"Lancaster--Manheim, PA","394,530",163,MB,DO,75,409,,172,,581,,"3,427,015",,"3,261,988",,0,,0,
South Central Transit Authority,Lancaster,PA,30202,Public Agency or Authority of Transit Service,Full Reporter,47530,"Lancaster--Manheim, PA","394,530",163,DR,PT,58,4,,65,,69,,"1,974,652",,"1,615,347",,0,,0,
Capital Area Transportation Authority,Lansing,MI,50036,Public Agency or Authority of Transit Service,Full Reporter,47719,"Lansing, MI","318,300",163,DR,PT,47,42,,6,,48,,"1,990,276",,"1,646,272",,0,,0,
South Central Transit Authority,Lancaster,PA,30202,Public Agency or Authority of Transit Service,Full Reporter,47530,"Lancaster--Manheim, PA","394,530",163,DR,DO,30,2,,1,,3,,"637,028",,"551,064",,0,,0,
Capital Area Transportation Authority,Lansing,MI,50036,Public Agency or Authority of Transit Service,Full Reporter,47719,"Lansing, MI","318,300",163,DR,DO,27,27,,11,,38,,"859,141",,"701,652",,0,,0,
Capital Area Transportation Authority,Lansing,MI,50036,Public Agency or Authority of Transit Service,Full Reporter,47719,"Lansing, MI","318,300",163,MB,PT,2,1,,1,,2,,"8,378",,"4,770",,0,,0,
New Orleans Regional Transit Authority,New Orleans,LA,60032,Public Agency or Authority of Transit Service,Full Reporter,62677,"New Orleans, LA","963,212",161,MB,DO,95,602,,482,,"1,084",,"6,261,592",,"5,747,849",,0,,0,
New Orleans Regional Transit Authority,New Orleans,LA,60032,Public Agency or Authority of Transit Service,Full Reporter,62677,"New Orleans, LA","963,212",161,DR,DO,42,18,,23,,41,,"1,216,836",,"1,037,001",,0,,0,
New Orleans Regional Transit Authority,New Orleans,LA,60032,Public Agency or Authority of Transit Service,Full Reporter,62677,"New Orleans, LA","963,212",161,FB,PT,3,26,,0,,26,,"21,937",,"21,937",,0,,0,
New Orleans Regional Transit Authority,New Orleans,LA,60032,Public Agency or Authority of Transit Service,Full Reporter,62677,"New Orleans, LA","963,212",161,SR,DO,21,15,,70,,85,,"785,606",,"780,415",,"785,606",,"780,415",
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,00024,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",159,MB,DO,95,375,,195,,570,,"4,200,301",,"3,726,686",,0,,0,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,00024,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",159,DR,DO,48,47,,15,,62,,"1,535,480",,"1,361,528",,0,,0,
Indianapolis and Marion County Public Transportation,Indianapolis,IN,50050,Public Agency or Authority of Transit Service,Full Reporter,41212,"Indianapolis, IN","1,699,881",159,DR,PT,41,40,,35,,75,,"1,684,516",,"1,560,965",,0,,0,
Clark County Public Transportation Benefit Area Authority,Vancouver,WA,00024,Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",159,VP,DO,16,34,,0,,34,,"142,089",,"142,089",,0,,0,
Indianapolis and Marion County Public Transportation,Indianapolis,IN,50050,Public Agency or Authority of Transit Service,Full Reporter,41212,"Indianapolis, IN","1,699,881",159,RB,DO,13,21,,449,,470,,"803,833",,"715,899",,0,,0,
Indianapolis and Marion County Public Transportation,Indianapolis,IN,50050,Public Agency or Authority of Transit Service,Full Reporter,41212,"Indianapolis, IN","1,699,881",159,MB,DO,104,218,,"1,484",,"1,702",,"7,798,901",,"7,063,747",,0,,0,
Indianapolis and Marion County Public Transportation,Indianapolis,IN,50050,Public Agency or Authority of Transit Service,Full Reporter,41212,"Indianapolis, IN","1,699,881",159,MB,PT,1,1,,7,,8,,"138,187",,"114,157",,0,,0,
"City of Albuquerque, dba: ABQRIDE",Albuquerque,NM,60019,County or Local Government Unit or Department of Transportation,Full Reporter,1171,"Albuquerque, NM","769,837",154,MB,DO,87,232,,549,,781,,"4,578,131",,"3,924,705",,0,,0,
"City of Albuquerque, dba: ABQRIDE",Albuquerque,NM,60019,County or Local Government Unit or Department of Transportation,Full Reporter,1171,"Albuquerque, NM","769,837",154,DR,DO,54,7,,34,,41,,"1,625,473",,"1,408,661",,0,,0,
"City of Albuquerque, dba: ABQRIDE",Albuquerque,NM,60019,County or Local Government Unit or Department of Transportation,Full Reporter,1171,"Albuquerque, NM","769,837",154,RB,DO,13,77,,277,,354,,"871,586",,"806,518",,0,,0,
Des Moines Area Regional Transit Authority,Des Moines,IA,70010,Public Agency or Authority of Transit Service,Full Reporter,23743,"Des Moines, IA","542,486",152,MB,DO,81,261,,263,,524,,"3,380,923",,"3,067,909",,0,,0,
Des Moines Area Regional Transit Authority,Des Moines,IA,70010,Public Agency or Authority of Transit Service,Full Reporter,23743,"Des Moines, IA","542,486",152,VP,DO,48,1,,0,,1,,"809,099",,"809,099",,0,,0,
Des Moines Area Regional Transit Authority,Des Moines,IA,70010,Public Agency or Authority of Transit Service,Full Reporter,23743,"Des Moines, IA","542,486",152,DR,DO,21,16,,8,,24,,"773,743",,"685,022",,0,,0,
"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Salem,OR,00025,Public Agency or Authority of Transit Service,Full Reporter,78229,"Salem, OR","268,331",149,MB,DO,53,92,,63,,155,,"2,432,658",,"2,268,251",,0,,0,
"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Salem,OR,00025,Public Agency or Authority of Transit Service,Full Reporter,78229,"Salem, OR","268,331",149,DR,PT,43,8,,8,,16,,"553,070",,"487,544",,0,,0,
"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Salem,OR,00025,Public Agency or Authority of Transit Service,Full Reporter,78229,"Salem, OR","268,331",149,VP,PT,42,0,,0,,0,,"299,722",,"299,722",,0,,0,
"Salem Area Mass Transit District, dba: Salem-Keizer Transit or Cherriots",Salem,OR,00025,Public Agency or Authority of Transit Service,Full Reporter,78229,"Salem, OR","268,331",149,MB,PT,11,16,,8,,24,,"519,027",,"451,728",,0,,0,
"County of Volusia, dba: VOTRAN",Daytona Beach,FL,40032,County or Local Government Unit or Department of Transportation,Full Reporter,22612,"Daytona Beach--Palm Coast--Port Orange, FL","402,126",147,MB,DO,62,432,,121,,553,,"3,091,247",,"2,896,262",,0,,0,
"County of Volusia, dba: VOTRAN",Daytona Beach,FL,40032,County or Local Government Unit or Department of Transportation,Full Reporter,22612,"Daytona Beach--Palm Coast--Port Orange, FL","402,126",147,DR,DO,52,63,,15,,78,,"1,697,022",,"1,498,292",,0,,0,
"County of Volusia, dba: VOTRAN",Daytona Beach,FL,40032,County or Local Government Unit or Department of Transportation,Full Reporter,22612,"Daytona Beach--Palm Coast--Port Orange, FL","402,126",147,DR,PT,16,0,,1,,1,,"390,158",,"358,691",,0,,0,
"County of Volusia, dba: VOTRAN",Daytona Beach,FL,40032,County or Local Government Unit or Department of Transportation,Full Reporter,22612,"Daytona Beach--Palm Coast--Port Orange, FL","402,126",147,VP,PT,10,0,,0,,0,,"229,063",,"229,063",,0,,0,
"City of Fresno, dba: Fresno Area Express",Fresno,CA,90027,County or Local Government Unit or Department of Transportation,Full Reporter,31843,"Fresno, CA","717,589",145,DR,PT,40,3,,43,,46,,"943,373",,"798,928",,0,,0,
"City of Fresno, dba: Fresno Area Express",Fresno,CA,90027,County or Local Government Unit or Department of Transportation,Full Reporter,31843,"Fresno, CA","717,589",145,MB,DO,105,626,,173,,799,,"5,128,817",,"4,788,756",,0,,0,
Long Beach Transit,Long Beach,CA,90023,Publicly-Owned or Privately Chartered Corporation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",144,DR,PT,8,12,,0,,12,,"185,585",,"122,953",,0,,0,
Long Beach Transit,Long Beach,CA,90023,Publicly-Owned or Privately Chartered Corporation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",144,MB,DO,136,"1,129",,262,,"1,391",,"6,401,216",,"5,819,512",,0,,0,
Omnitrans,San Bernardino,CA,90029,Public Agency or Authority of Transit Service,Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",143,MB,DO,99,"1,047",,"1,132",,"2,179",,"6,262,194",,"5,752,876",,0,,0,
Omnitrans,San Bernardino,CA,90029,Public Agency or Authority of Transit Service,Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",143,MB,PT,8,30,,15,,45,,"443,667",,"401,860",,0,,0,
Omnitrans,San Bernardino,CA,90029,Public Agency or Authority of Transit Service,Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",143,DR,PT,36,39,,23,,62,,"1,482,005",,"1,252,158",,0,,0,
"City of Santa Monica, dba: Big Blue Bus",Santa Monica,CA,90008,County or Local Government Unit or Department of Transportation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",143,DR,PT,2,0,,0,,0,,"12,609",,"11,375",,0,,0,
"City of Santa Monica, dba: Big Blue Bus",Santa Monica,CA,90008,County or Local Government Unit or Department of Transportation,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",143,MB,DO,124,431,,255,,686,,"4,486,004",,"3,921,249",,0,,0,
"City of Gainesville, FL, dba: Regional Transit System",Gainesville,FL,40030,County or Local Government Unit or Department of Transportation,Full Reporter,32167,"Gainesville, FL","213,748",142,MB,DO,99,227,,41,,268,,"3,286,058",,"3,139,795",,0,,0,
"City of Gainesville, FL, dba: Regional Transit System",Gainesville,FL,40030,County or Local Government Unit or Department of Transportation,Full Reporter,32167,"Gainesville, FL","213,748",142,VP,PT,8,1,,0,,1,,"155,503",,"155,503",,0,,0,
"Central Midlands Regional Transportation Authority, dba: The COMET",Columbia,SC,40141,Public Agency or Authority of Transit Service,Full Reporter,18964,"Columbia, SC","590,407",142,MB,PT,52,175,,380,,555,,"2,439,810",,"2,396,952",Q,0,,0,
"City of Gainesville, FL, dba: Regional Transit System",Gainesville,FL,40030,County or Local Government Unit or Department of Transportation,Full Reporter,32167,"Gainesville, FL","213,748",142,DR,PT,35,17,,8,,25,,"487,442",,"413,553",,0,,0,
"Central Midlands Regional Transportation Authority, dba: The COMET",Columbia,SC,40141,Public Agency or Authority of Transit Service,Full Reporter,18964,"Columbia, SC","590,407",142,DR,PT,24,14,,46,,60,,"585,182",,"571,362",Q,0,,0,
"Central Midlands Regional Transportation Authority, dba: The COMET",Columbia,SC,40141,Public Agency or Authority of Transit Service,Full Reporter,18964,"Columbia, SC","590,407",142,CB,PT,2,0,,3,,3,,"146,222",,"144,574",Q,0,,0,
"Central Midlands Regional Transportation Authority, dba: The COMET",Columbia,SC,40141,Public Agency or Authority of Transit Service,Full Reporter,18964,"Columbia, SC","590,407",142,VP,PT,15,0,,1,,1,,"429,358",,"429,358",Q,0,,0,
"City of Memphis, dba: Memphis Area Transit Authority",Memphis,TN,40003,County or Local Government Unit or Department of Transportation,Full Reporter,56116,"Memphis, TN--MS--AR","1,056,190",137,MB,DO,79,344,,"1,502",,"1,846",,"4,755,656",,"4,204,626",,0,,0,
"City of Memphis, dba: Memphis Area Transit Authority",Memphis,TN,40003,County or Local Government Unit or Department of Transportation,Full Reporter,56116,"Memphis, TN--MS--AR","1,056,190",137,DR,DO,54,37,,132,,169,,"1,762,192",,"1,450,077",,0,,0,
"City of Memphis, dba: Memphis Area Transit Authority",Memphis,TN,40003,County or Local Government Unit or Department of Transportation,Full Reporter,56116,"Memphis, TN--MS--AR","1,056,190",137,SR,DO,4,33,,315,,348,,"89,832",,"86,905",,"89,832",,"86,905",
Green Mountain Transit Authority,Burlington,VT,10066,Public Agency or Authority of Transit Service,Full Reporter,11755,"Burlington, VT","118,032",134,MB,DO,45,34,,68,,102,,"1,513,002",,"1,363,748",,0,,0,
Green Mountain Transit Authority,Burlington,VT,10066,Public Agency or Authority of Transit Service,Full Reporter,11755,"Burlington, VT","118,032",134,DR,PT,36,7,,3,,10,,"810,453",,"600,765",,0,,0,
Green Mountain Transit Authority,Burlington,VT,10066,Public Agency or Authority of Transit Service,Full Reporter,11755,"Burlington, VT","118,032",134,DR,DO,36,1,,1,,2,,"1,244,644",,"1,071,200",,0,,0,
Green Mountain Transit Authority,Burlington,VT,10066,Public Agency or Authority of Transit Service,Full Reporter,11755,"Burlington, VT","118,032",134,CB,DO,17,2,,5,,7,,"564,661",,"506,044",,0,,0,
"Academy Lines, Inc.",Hoboken,NJ,20122,Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",134,CB,DO,134,3,,113,,116,,"3,065,897",,"2,701,376",W,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Public Agency or Authority of Transit Service,Full Reporter,5167,"Barnstable Town, MA","303,269",133,DR,PT,70,22,,2,,24,,"1,415,791",,"1,106,639",,0,,0,
Cape Cod Regional Transit Authority,Hyannis,MA,10105,Public Agency or Authority of Transit Service,Full Reporter,5167,"Barnstable Town, MA","303,269",133,MB,PT,55,87,,30,,117,,"1,700,983",,"1,681,073",,0,,0,
Greater Hartford Transit District,Hartford,CT,10017,Public Agency or Authority of Transit Service,Full Reporter,37243,"Hartford, CT","977,158",128,DR,PT,128,47,,"1,965",,"2,012",,"4,463,409",,"3,465,101",,0,,0,
Toledo Area Regional Transit Authority,Toledo,OH,50022,Public Agency or Authority of Transit Service,Full Reporter,87868,"Toledo, OH--MI","497,952",126,DR,DO,41,10,,123,,133,,"829,888",,"738,639",Q,0,,0,
Toledo Area Regional Transit Authority,Toledo,OH,50022,Public Agency or Authority of Transit Service,Full Reporter,87868,"Toledo, OH--MI","497,952",126,MB,DO,41,7,,280,,287,,"2,534,630",,"2,239,217",Q,0,,0,
Greater Dayton Regional Transit Authority,Dayton,OH,50017,Public Agency or Authority of Transit Service,Full Reporter,22528,"Dayton, OH","674,046",123,MB,DO,60,555,,183,,738,,"3,762,717",,"3,655,349",,0,,0,
"City of Tallahassee, dba: StarMetro",Tallahassee,FL,40036,County or Local Government Unit or Department of Transportation,Full Reporter,86464,"Tallahassee, FL","252,934",123,MB,DO,55,46,,502,,548,,"1,990,680",,"1,919,608",,0,,0,
